locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	COG	COGFun	EC
16484	NP_416880.1	16130311	7023	2496317	2495079	-	b2379	yfdZ	COG436	E	2.6.1.-
16485	NP_416881.1	16130312	7023	2496693	2498390	+	b2380	ypdA	COG3275	T	2.7.13.3
16486	NP_416882.1	16130313	7023	2498405	2499139	+	b2381	ypdB	COG3279	KT	
16487	NP_416883.1	16130314	7023	2499152	2500009	+	b2382	ypdC	COG2207	K	
16488	NP_416884.1	16130315	7023	2502507	2500012	-	b2383	ypdD	COG1080	G	"2.7.1.69,2.7.3.9"
16489	NP_416885.1	16130316	7023	2503569	2502532	-	b2384	ypdE	COG1363	G	
16490	NP_416886.1	16130317	7023	2504654	2503569	-	b2385	ypdF	COG6	E	
16491	NP_416887.1	16130318	7023	2505916	2504669	-	b2386	ypdG	COG1299	G	2.7.1.69
16492	NP_416888.1	16130319	7023	2506264	2505938	-	b2387	ypdH	COG1445	G	2.7.1.69
16493	NP_416889.1	16130320	7023	2507448	2506483	-	b2388	glk	COG837	G	2.7.1.2
16494	NP_416890.1	16130321	7023	2507652	2508908	+	b2389	yfeO	COG38	P	
16495	NP_416891.1	16130322	7023	2509023	2509349	+	b2390	ypeC			
16497	NP_416893.1	16130324	7023	2510728	2509490	-	b2392	mntH	COG1914	P	
16498	NP_416894.1	16130325	7023	2511064	2512266	+	b2393	nupC	COG1972	F	
16499	NP_416895.2	90111427	7023	2512353	2513465	+	b2394	yi81_3			
16500	NP_416896.4	90111428	7023	2515854	2513665	-	b2395	yfeA	COG5001	T	
1936751			7023	2516138	2516063	-	b2396	alaX			
1936752			7023	2516253	2516178	-	b2397	alaW			
16501	NP_416897.2	90111429	7023	2516489	2516833	+	b2398	yfeC			
16502	NP_416898.3	226524736	7023	2516835	2517227	+	b2399	yfeD			
16503	NP_416899.1	16130330	7023	2518694	2517279	-	b2400	gltX	COG8	J	6.1.1.17
1936754			7023	2518953	2519028	+	b2401	valU			
1936755			7023	2519073	2519148	+	b2402	valX			
1936756			7023	2519195	2519270	+	b2403	valY			
1936757			7023	2519275	2519350	+	b2404	lysV			
16504	NP_416900.1	16130331	7023	2520499	2519615	-	b2405	xapR	COG583	K	
16505	NP_416901.1	16130332	7023	2522007	2520751	-	b2406	xapB			
16506	NP_416902.1	16130333	7023	2522900	2522067	-	b2407	xapA	COG5	F	"2.4.2.-,2.4.2.1"
16507	NP_416903.1	16130334	7023	2523149	2523913	+	b2408	yfeN			
16508	NP_416904.1	16130335	7023	2524878	2523952	-	b2409	yfeR	COG583	K	
16509	NP_416905.1	16130336	7023	2524968	2525966	+	b2410	yfeH	COG385	R	
1936758	YP_588464.1	94541121	7023	2526181	2525963	-	b4546	ypeB	COG3530	S	
16510	NP_416906.1	16130337	7023	2528198	2526183	-	b2411	ligA	COG272	L	6.5.1.2
16511	NP_416907.1	16130338	7023	2529255	2528269	-	b2412	zipA	COG3115	D	
16512	NP_416908.1	16130339	7023	2529485	2530246	+	b2413	cysZ	COG2981	E	
16513	NP_416909.1	16130340	7023	2530431	2531402	+	b2414	cysK	COG31	E	2.5.1.47
16514	NP_416910.1	16130341	7023	2531786	2532043	+	b2415	ptsH	COG1925	G	2.7.1.69
16515	NP_416911.1	16130342	7023	2532088	2533815	+	b2416	ptsI	COG1080	G	2.7.3.9
16516	NP_416912.1	16130343	7023	2533856	2534365	+	b2417	crr	COG2190	G	2.7.1.69
16517	NP_416913.1	16130344	7023	2535259	2534408	-	b2418	pdxK	COG2240	H	2.7.1.35
16518	NP_416914.1	16130345	7023	2535364	2535738	+	b2419	yfeK			
16519	NP_416915.1	16130346	7023	2535771	2536505	+	b2420	yfeS	COG4884	S	
16520	NP_416916.1	16130347	7023	2537605	2536694	-	b2421	cysM	COG31	E	2.5.1.47
16521	NP_416917.1	16130348	7023	2538836	2537739	-	b2422	cysA	COG1118	P	3.6.3.25
1936759	YP_026168.2	90111430	7023	2539701	2538826	-	b2423	cysW	COG4208	P	
16523	NP_416919.1	16130349	7023	2540534	2539701	-	b2424	cysU	COG555	O	
16524	NP_416920.1	16130350	7023	2541550	2540534	-	b2425	cysP	COG4150	P	
16525	NP_416921.4	90111431	7023	2542645	2541854	-	b2426	ucpA	COG1028	IQR	1.1.1.-
16526	NP_416922.1	16130352	7023	2543631	2542774	-	b2427	yfeT	COG1737	K	
16527	NP_416923.1	16130353	7023	2543795	2544691	+	b2428	yfeU	COG2103	R	4.2.-.-
16528	NP_416924.1	16130354	7023	2544695	2546119	+	b2429	murP	COG1263	G	2.7.1.69
16529	NP_416925.2	90111432	7023	2546124	2547428	+	b2430	b2430	COG1680	V	
16530	NP_416926.4	90111433	7023	2548567	2547668	-	b2431	b2431	COG2837	P	
16531	NP_416927.1	16130357	7023	2549238	2548663	-	b2432	yfeY			
16532	NP_416928.4	90111434	7023	2549748	2549299	-	b2433	b2433			
16533	NP_416929.4	90111435	7023	2550160	2549735	-	b2434	b2434	COG3153	R	2.3.1.-
16534	NP_416930.1	16130360	7023	2550374	2551243	+	b2435	amiA	COG860	M	3.5.1.28
16535	NP_416931.1	16130361	7023	2551247	2552146	+	b2436	hemF	COG408	H	1.3.3.3
16536	NP_416932.1	16130362	7023	2553204	2552152	-	b2437	yfeG	COG2207	K	
16537	NP_416933.4	90111436	7023	2553750	2553250	-	b2438	b2438	COG4577	QC	
16538	NP_416934.1	16130364	7023	2554422	2553763	-	b2439	eutL	COG4816	E	
16539	NP_416935.1	16130365	7023	2555319	2554432	-	b2440	eutC	COG4302	E	4.3.1.7
16540	NP_416936.4	90111437	7023	2556701	2555340	-	b2441	eutB	COG4303	E	4.3.1.7
16541	NP_416937.2	145698295	7023	2556880	2558088	+	b2442	intZ	COG582	L	
16542	NP_416938.1	16130368	7023	2558279	2558920	+	b2443	yffL			
16543	NP_416939.1	16130369	7023	2559390	2559635	+	b2444	yffM			
16544	NP_416940.2	145698296	7023	2559647	2560015	+	b2445	yffN			
16545	NP_416941.1	16130371	7023	2560133	2560549	+	b2446	yffO			
16546	NP_416942.1	16130372	7023	2560546	2561139	+	b2447	yffP			
16547	NP_416943.2	145698297	7023	2561614	2561991	+	b2448	yffQ			
16548	NP_416944.1	16130374	7023	2562002	2562394	+	b2449	yffR			
16549	NP_416945.2	145698298	7023	2562545	2563354	+	b2450	yffS			
16550	NP_416946.1	16130376	7023	2564906	2563503	-	b2451	eutA	COG4819	E	
16551	NP_416947.1	16130377	7023	2566129	2564903	-	b2452	eutH	COG3192	E	
16552	NP_416948.4	90111438	7023	2567533	2566346	-	b2453	eutG	COG1454	C	
16553	NP_416949.1	16130379	7023	2568359	2567523	-	b2454	eutJ	COG4820	E	
16554	NP_416950.1	16130380	7023	2569773	2568370	-	b2455	eutE	COG1012	C	
16555	NP_416951.1	16130381	7023	2570072	2569785	-	b2456	cchB	COG4576	QC	
16556	NP_416952.2	90111439	7023	2570472	2570179	-	b2457	cchA	COG4577	QC	
16557	NP_416953.1	16130383	7023	2571527	2570511	-	b2458	eutI	COG280	C	2.3.1.8
16558	NP_416954.1	16130384	7023	2572327	2571524	-	b2459	eutT	COG4812	E	2.5.1.17
16559	NP_416955.1	16130385	7023	2573025	2572324	-	b2460	eutQ	COG4766	E	
16560	NP_416956.1	16130386	7023	2573479	2573000	-	b2461	eutP	COG4917	E	
16561	NP_416957.4	90111440	7023	2573827	2573492	-	b2462	b2462	COG4810	E	
16562	NP_416958.1	16130388	7023	2576399	2574120	-	b2463	maeB	COG281	C	"1.1.1.39,1.1.1.40"
16563	NP_416959.1	16130389	7023	2576688	2577638	+	b2464	talA	COG176	G	2.2.1.2
16564	NP_416960.1	16130390	7023	2577658	2579661	+	b2465	tktB	COG21	G	2.2.1.1
16565	NP_416961.1	16130391	7023	2580799	2579756	-	b2466	ypfG			
16566	NP_416962.1	16130392	7023	2581500	2580925	-	b2467	yffH	COG494	LR	3.6.1.-
16567	NP_416963.1	16130393	7023	2583547	2581568	-	b2468	aegA	COG493	ER	
16568	NP_416964.1	16130394	7023	2583753	2585453	+	b2469	narQ	COG3850	T	"2.7.13.3,2.7.3.-"
16569	NP_416965.1	16130395	7023	2585617	2588730	+	b2470	acrD	COG841	V	
3446198	YP_001165325.1	145698299	7023	2588888	2588829	-	b4606	ypfM			
16570	NP_416966.1	16130396	7023	2589269	2589625	+	b2471	yffB	COG1393	P	
16571	NP_416967.1	16130397	7023	2589629	2590756	+	b2472	dapE	COG624	E	3.5.1.18
1936770	YP_588465.1	94541122	7023	2590784	2590984	+	b4547	ypfN			
16572	NP_416968.2	90111441	7023	2591792	2591094	-	b2473	ypfH	COG400	R	
16573	NP_416969.1	16130399	7023	2593881	2591866	-	b2474	ypfI	COG1444	R	
16574	NP_416970.1	16130400	7023	2594759	2593896	-	b2475	ypfJ	COG2321	R	
16575	NP_416971.1	16130401	7023	2595640	2594927	-	b2476	purC	COG152	F	6.3.2.6
16576	NP_416972.4	90111442	7023	2596887	2595853	-	b2477	nlpB	COG3317	M	
16577	NP_416973.1	16130403	7023	2597782	2596904	-	b2478	dapA	COG329	EM	4.2.1.52
16578	NP_416974.4	90111443	7023	2597928	2598500	+	b2479	gcvR	COG2716	E	
16579	NP_416975.1	16130405	7023	2598500	2598970	+	b2480	bcp	COG1225	O	1.11.1.15
16580	NP_416976.4	90111444	7023	2599223	2599840	+	b2481	hyfA	COG1142	C	
16581	NP_416977.1	16130407	7023	2599840	2601858	+	b2482	hyfB	COG651	CP	
16582	NP_416978.4	90111445	7023	2601869	2602816	+	b2483	hyfC	COG650	C	
16583	NP_416979.1	16130409	7023	2602833	2604272	+	b2484	hyfD	COG1009	CP	
16584	NP_416980.1	16130410	7023	2604284	2604934	+	b2485	hyfE	COG4237	C	1.-.-.-
16585	NP_416981.1	16130411	7023	2604939	2606519	+	b2486	hyfF	COG651	CP	1.6.5.3
16586	NP_416982.1	16130412	7023	2606509	2608176	+	b2487	hyfG	COG3261	C	
16587	NP_416983.1	16130413	7023	2608186	2608731	+	b2488	hyfH	COG1143	C	
16588	NP_416984.1	16130414	7023	2608728	2609486	+	b2489	hyfI	COG3260	C	
16589	NP_416985.4	90111446	7023	2609479	2609892	+	b2490	b2490			1.-.-.-
16590	NP_416986.4	90111447	7023	2609922	2611934	+	b2491	hyfR	COG3604	KT	
16591	NP_416987.1	16130417	7023	2611956	2612804	+	b2492	focB	COG2116	P	
16592	NP_416988.1	16130418	7023	2613903	2612842	-	b2493	yfgO	COG628	R	
16593	NP_416989.1	16130419	7023	2614116	2615579	+	b2494	yfgC	COG4783	R	3.4.24.-
16594	NP_416990.1	16130420	7023	2615600	2615959	+	b2495	yfgD	COG1393	P	1.20.4.1
16595	NP_416991.2	226524737	7023	2616798	2616097	-	b2496	hda			
16596	NP_416992.1	16130422	7023	2618182	2616893	-	b2497	uraA	COG2233	F	
16597	NP_416993.2	90111448	7023	2618894	2618268	-	b2498	upp	COG35	F	2.4.2.9
16598	NP_416994.1	16130424	7023	2619219	2620256	+	b2499	purM	COG150	F	6.3.3.1
16599	NP_416995.1	16130425	7023	2620256	2620894	+	b2500	purN	COG299	F	2.1.2.2
16600	NP_416996.1	16130426	7023	2621066	2623132	+	b2501	ppk	COG855	P	2.7.4.1
16601	NP_416997.1	16130427	7023	2623137	2624678	+	b2502	ppx	COG248	FP	3.6.1.11
16602	NP_416998.1	16130428	7023	2626960	2624717	-	b2503	yfgF	COG5001	T	
16603	NP_416999.1	16130429	7023	2627312	2627503	+	b2504	yfgG			
16604	NP_417000.1	16130430	7023	2627814	2628332	+	b2505	yfgH	COG3133	M	
16605	NP_417001.1	16130431	7023	2628348	2628887	+	b2506	yfgI			
16606	NP_417002.1	16130432	7023	2630557	2628980	-	b2507	guaA	COG519	F	"6.3.5.2,6.3.4.1"
16607	NP_417003.1	16130433	7023	2632092	2630626	-	b2508	guaB	COG516	F	1.1.1.205
16608	NP_417004.1	16130434	7023	2632254	2633624	+	b2509	xseA	COG1570	L	3.1.11.6
16609	NP_417005.2	90111449	7023	2633836	2633621	-	b2510	b2510			
16610	NP_417006.2	90111450	7023	2635378	2633906	-	b2511	b2511	COG1160	R	
16611	NP_417007.1	16130437	7023	2636674	2635496	-	b2512	yfgL	COG1520	S	
16612	NP_417008.1	16130438	7023	2637305	2636685	-	b2513	yfgM	COG2976	S	
16613	NP_417009.1	16130439	7023	2638597	2637323	-	b2514	hisS	COG124	J	6.1.1.21
16614	NP_417010.1	16130440	7023	2639826	2638708	-	b2515	ispG	COG821	I	"1.17.7.1,1.17.4.3"
16615	NP_417011.1	16130441	7023	2640866	2639853	-	b2516	yfgA	COG1426	S	
16616	NP_417012.1	16130442	7023	2642305	2641151	-	b2517	yfgB	COG820	R	2.1.1.-
16617	NP_417013.1	16130443	7023	2642886	2642455	-	b2518	ndk	COG105	F	2.7.4.6
16618	NP_417014.1	16130444	7023	2645347	2643035	-	b2519	pbpC	COG4953	M	"2.4.1.-,2.4.2.-"
16619	NP_417015.1	16130445	7023	2650309	2645348	-	b2520	yfhM	COG2373	R	
16620	NP_417016.4	90111451	7023	2650516	2651361	+	b2521	sseA	COG2897	P	2.8.1.2
1936782			7023	2651877	2652180	+	b4440	ryfA			
16621	NP_417017.4	90111452	7023	2652955	2652179	-	b2522	sseB			
16622	NP_417018.4	90111453	7023	2654380	2653097	-	b2523	pepB	COG260	E	
16623	NP_417019.1	16130449	7023	2654758	2654558	-	b2524	yfhJ	COG2975	S	
16624	NP_417020.1	16130450	7023	2655105	2654770	-	b2525	fdx	COG633	C	
16625	NP_417021.1	16130451	7023	2656957	2655107	-	b2526	hscA	COG443	O	
16626	NP_417022.1	16130452	7023	2657489	2656974	-	b2527	hscB	COG1076	O	
16627	NP_417023.1	16130453	7023	2657908	2657585	-	b2528	iscA	COG316	S	
16628	NP_417024.1	16130454	7023	2658311	2657925	-	b2529	iscU	COG822	C	
1936785	YP_026169.1	49176235	7023	2659553	2658339	-	b2530	iscS	COG1104	E	2.8.1.7
16630	NP_417026.1	16130456	7023	2660153	2659665	-	b2531	iscR	COG1959	K	
16631	NP_417027.1	16130457	7023	2661345	2660605	-	b2532	yfhQ	COG565	J	2.1.1.-
16632	NP_417028.1	16130458	7023	2661464	2662267	+	b2533	suhB	COG483	G	3.1.3.25
16633	NP_417029.4	226524738	7023	2662412	2663266	+	b2534	yfhR	COG1073	R	
16634	NP_417030.2	90111454	7023	2663457	2664737	+	b2535	csiE	COG3711	K	
16635	NP_417031.1	16130461	7023	2665868	2664729	-	b2536	hcaT			
16636	NP_417032.1	16130462	7023	2666918	2666028	-	b2537	hcaR	COG583	K	
16637	NP_417033.1	16130463	7023	2667054	2668415	+	b2538	hcaE	COG4638	PR	
16638	NP_417034.1	16130464	7023	2668412	2668930	+	b2539	hcaF	COG5517	Q	
16639	NP_417035.1	16130465	7023	2668930	2669250	+	b2540	hcaC	COG2146	PR	
16640	NP_417036.1	16130466	7023	2669247	2670059	+	b2541	hcaB	COG1028	IQR	
16641	NP_417037.1	16130467	7023	2670069	2671271	+	b2542	hcaD	COG446	R	
16642	NP_417038.4	145698300	7023	2671368	2671790	+	b2543	yphA	COG2259	S	
16643	NP_417039.1	16130469	7023	2672710	2671838	-	b2544	yphB	COG2017	G	
16644	NP_417040.2	90111455	7023	2673783	2672722	-	b2545	yphC	COG1063	ER	
16645	NP_417041.1	16130471	7023	2674847	2673849	-	b2546	yphD	COG1172	G	
16646	NP_417042.1	16130472	7023	2676383	2674872	-	b2547	yphE	COG1129	G	3.6.3.17
16647	NP_417043.1	16130473	7023	2677389	2676406	-	b2548	yphF	COG1879	G	
16648	NP_417044.4	90111456	7023	2680767	2677486	-	b2549	yphG			
16649	NP_417045.4	90111457	7023	2680885	2682078	+	b2550	yphH	COG1940	KG	
16650	NP_417046.1	16130476	7023	2683529	2682276	-	b2551	glyA	COG112	E	2.1.2.1
16651	NP_417047.1	16130477	7023	2683857	2685047	+	b2552	hmp	COG1018	C	1.14.12.17
16652	NP_417048.1	16130478	7023	2685430	2685092	-	b2553	glnB	COG347	E	
16653	NP_417049.1	16130479	7023	2686825	2685491	-	b2554	yfhA	COG2204	T	
16654	NP_417050.1	16130480	7023	2687528	2686815	-	b2555	yfhG			
16655	NP_417051.2	90111458	7023	2689120	2687693	-	b2556	yfhK	COG642	T	2.7.13.3
1936793			7023	2689362	2689179	-	b4441	glmY			
1936794	YP_026170.1	49176239	7023	2693565	2689678	-	b2557	purL	COG46	F	6.3.5.3
16657	NP_417053.2	171701683	7023	2693823	2695379	+	b2558	mltF	COG4623	M	
16658	NP_417054.2	145698301	7023	2695879	2695376	-	b2559	tadA	COG590	FJ	3.5.4.-
16659	NP_417055.4	90111459	7023	2696572	2695937	-	b2560	yfhB	COG560	E	
16660	NP_417056.2	90111460	7023	2696781	2697629	+	b2561	yfhH	COG1737	K	
16661	NP_417057.1	16130487	7023	2697685	2697945	+	b2562	yfhL			
7497360	YP_002791251.1	226524739	7023	2698219	2698139	-	b4687	shoB			
3446200			7023	2698542	2698618	+	b4608	ryfC			
16662	NP_417058.1	16130488	7023	2699020	2698640	-	b2563	acpS	COG736	I	2.7.8.7
16663	NP_417059.1	16130489	7023	2699751	2699020	-	b2564	pdxJ	COG854	H	2.6.99.2
16664	NP_417060.1	16130490	7023	2700491	2699763	-	b2565	recO	COG1381	L	
16665	NP_417061.1	16130491	7023	2701408	2700503	-	b2566	era	COG1159	R	
16666	NP_417062.1	16130492	7023	2702085	2701405	-	b2567	rnc	COG571	K	3.1.26.3
16667	NP_417063.1	16130493	7023	2703331	2702357	-	b2568	lepB			3.4.21.89
16668	NP_417064.1	16130494	7023	2705146	2703347	-	b2569	lepA	COG481	M	
16669	NP_417065.1	16130495	7023	2705823	2705344	-	b2570	rseC	COG3086	T	
16670	NP_417066.1	16130496	7023	2706776	2705820	-	b2571	rseB	COG3026	T	
16671	NP_417067.1	16130497	7023	2707426	2706776	-	b2572	rseA	COG3073	T	
16672	NP_417068.1	16130498	7023	2708034	2707459	-	b2573	rpoE	COG1595	K	
16673	NP_417069.1	16130499	7023	2708442	2710064	+	b2574	nadB	COG29	H	1.4.3.16
16674	NP_417070.2	90111461	7023	2710786	2710049	-	b2575	yfiC	COG4123	R	
16675	NP_417071.1	16130501	7023	2710918	2712252	+	b2576	srmB	COG513	LKJ	3.6.1.-
16676	NP_417072.4	90111462	7023	2713342	2712461	-	b2577	yfiE	COG583	K	
16677	NP_417073.1	16130503	7023	2713445	2714032	+	b2578	yfiK	COG1280	E	
16678	NP_417074.1	16130504	7023	2714471	2714088	-	b2579	yfiD	COG3445	R	
16679	NP_417075.1	16130505	7023	2714776	2715465	+	b2580	ung	COG692	L	3.2.2.-
16680	NP_417076.1	16130506	7023	2716550	2715513	-	b2581	yfiF	COG566	J	2.1.1.-
16681	NP_417077.1	16130507	7023	2716757	2717176	+	b2582	trxC			1.8.1.8
16682	NP_417078.4	90111463	7023	2717245	2717943	+	b2583	yfiP	COG3148	S	
16683	NP_417079.1	16130509	7023	2717975	2720635	+	b2584	yfiQ	COG1042	C	
16684	NP_417080.4	90111464	7023	2720749	2722104	+	b2585	pssA	COG1502	I	2.7.8.8
16685	NP_417081.2	145698302	7023	2722150	2722473	+	b2586	yfiM	COG5544	R	
16686	NP_417082.1	16130512	7023	2723768	2722470	-	b2587	kgtP	COG2814	G	
1936801			7023	2724210	2724091	-	b2588	rrfG			
1936802			7023	2727206	2724303	-	b2589	rrlG			
1936803			7023	2727466	2727391	-	b2590	gltW			
1936804			7023	2729179	2727638	-	b2591	rrsG			
16687	NP_417083.1	16130513	7023	2732195	2729622	-	b2592	clpB	COG542	O	
3446201			7023	2732317	2732175	-	b4609	ryfD			
16688	NP_417084.1	16130514	7023	2733056	2732325	-	b2593	yfiH	COG1496	S	
16689	NP_417085.1	16130515	7023	2734033	2733053	-	b2594	rluD	COG564	J	5.4.99.12
16690	NP_417086.1	16130516	7023	2734168	2734905	+	b2595	yfiO	COG4105	R	
16692	NP_417088.1	16130518	7023	2735176	2735517	+	b2597	yfiA	COG1544	J	
16693	NP_417089.1	16130519	7023	2735621	2735668	+	b2598	pheL			
16694	NP_417090.1	16130520	7023	2735767	2736927	+	b2599	pheA	COG77	E	"4.2.1.51,5.4.99.5"
16695	NP_417091.1	16130521	7023	2738091	2736970	-	b2600	tyrA	COG287	E	"1.3.1.12,5.4.99.5"
16696	NP_417092.1	16130522	7023	2739172	2738102	-	b2601	aroF	COG722	E	2.5.1.54
16697	NP_417093.2	90111465	7023	2739382	2739747	+	b2602	yfiL			
16698	NP_417094.1	16130524	7023	2739897	2740415	+	b2603	yfiR			
16699	NP_417095.1	16130525	7023	2740405	2741631	+	b2604	yfiN	COG2199	T	
16700	NP_417096.1	16130526	7023	2741647	2742129	+	b2605	yfiB	COG2885	M	
16701	NP_417097.1	16130527	7023	2742552	2742205	-	b2606	rplS	COG335	J	
16702	NP_417098.1	16130528	7023	2743361	2742594	-	b2607	trmD	COG336	J	2.1.1.31
16703	NP_417099.4	90111466	7023	2743940	2743392	-	b2608	yfjA	COG806	J	
16704	NP_417100.1	16130530	7023	2744207	2743959	-	b2609	rpsP	COG228	J	
16705	NP_417101.1	16130531	7023	2745817	2744456	-	b2610	ffh	COG541	U	
16706	NP_417102.4	145698303	7023	2745984	2746775	+	b2611	ypjD	COG4137	R	
1936808	YP_026171.3	145698304	7023	2746796	2748082	+	b4461	yfjD	COG4536	P	
16708	NP_417104.1	16130533	7023	2748730	2748137	-	b2614	grpE	COG576	O	
16709	NP_417105.1	16130534	7023	2748853	2749731	+	b2615	yfjB	COG61	G	2.7.1.23
1936809	YP_026172.1	49176247	7023	2749817	2751478	+	b2616	recN	COG497	L	
16711	NP_417107.2	90111468	7023	2751627	2751968	+	b2617	smpA	COG2913	J	
16712	NP_417108.4	90111469	7023	2752320	2752030	-	b2618	b2618	COG2914	S	
16713	NP_417109.1	16130538	7023	2752786	2752310	-	b2619	yfjG	COG2867	I
16714	NP_417110.1	16130539	7023	2752918	2753400	+	b2620	smpB	COG691	O
1936812			7023	2753615	2753977	+	b2621	ssrA		
16715	NP_417111.1	16130540	7023	2754181	2755422	+	b2622	intA	COG582	L
16716	NP_417112.1	16130541	7023	2756622	2755666	-	b2623	yfjH		
16717	NP_417113.1	16130542	7023	2756666	2756878	+	b2624	alpA	COG3311	K
16718	NP_417114.1	16130543	7023	2757007	2758416	+	b2625	yfjI		
16719	NP_417115.1	16130544	7023	2758569	2759195	+	b2626	yfjJ		
16720	NP_417116.1	16130545	7023	2761562	2759373	-	b2627	yfjK	COG1204	R
16721	NP_417117.1	16130546	7023	2763175	2761559	-	b2628	yfjL		
16722	NP_417118.1	16130547	7023	2763798	2763535	-	b2629	yfjM		
16723	NP_417119.1	16130548	7023	2763940	2765013	+	b2630	yfjN		
16724	NP_417120.2	90111470	7023	2765006	2765377	+	b2631	yfjO		
1936814	YP_026173.1	49176249	7023	2765732	2766595	+	b2632	yfjP	COG3596	R
16726	NP_417122.1	16130551	7023	2766687	2767508	+	b2633	yfjQ		
16727	NP_417123.1	16130552	7023	2767725	2768426	+	b2634	yfjR	COG2378	K
1936815	YP_026174.2	90111471	7023	2768467	2768703	+	b2635	ypjK		
16728	NP_417124.4	90111472	7023	2768703	2769146	+	b2636	b2636		
16729	NP_417125.1	16130554	7023	2769170	2769637	+	b2637	yfjT		
16730			7023	2770176	2770024	-	b2638	yfjU		
16732			7023	2771204	2770189	-	b2641	yfjV		
16733	NP_417129.1	16130557	7023	2771340	2773043	+	b2642	yfjW		
3446203			7023	2773567	2773838	+	b4644	ypjI		
16734	NP_417130.1	16130558	7023	2773941	2774399	+	b2643	yfjX		
16735	NP_417131.1	16130559	7023	2774408	2774890	+	b2644	yfjY	COG2003	L
1936820	YP_588466.1	94541123	7023	2774899	2775099	+	b4548	ypjJ		
16736	NP_417132.1	16130560	7023	2775137	2775454	+	b2645	yfjZ		
16737	NP_417133.1	16130561	7023	2775475	2775804	+	b2646	ypjF		
3446205			7023	2775994	2776007	+	b4645	psaA		
16738	NP_417134.2	90111474	7023	2780748	2776168	-	b2647	ypjA	COG3468	MU
16739			7023	2781326	2781087	-	b2648	pinH		
16741			7023	2783033	2781660	-	b2650	ypjC		
1936822			7023	2783859	2783784	-	b2652	ileY			
1936823			7023	2784419	2786671	+	b4462	ygaQ			
16749	NP_417145.4	90111476	7023	2787007	2787984	+	b2659	b2659			
16750	NP_417146.2	90111477	7023	2788004	2789272	+	b2660	ygaF	COG579	R	
16751	NP_417147.1	16130575	7023	2789295	2790743	+	b2661	gabD	COG1012	C	1.2.1.16
16752	NP_417148.1	16130576	7023	2790757	2792037	+	b2662	gabT	COG160	E	2.6.1.19
16753	NP_417149.1	16130577	7023	2792275	2793675	+	b2663	gabP	COG1113	E	
16754	NP_417150.4	90111478	7023	2793696	2794358	+	b2664	ygaE	COG1802	K	
16755	NP_417151.1	16130579	7023	2794808	2794359	-	b2665	ygaU	COG1652	S	
16756	NP_417152.1	16130580	7023	2795050	2794892	-	b2666	yqaE	COG401	S	
16757	NP_417153.1	16130581	7023	2795233	2795532	+	b2667	ygaV	COG640	K	
16758	NP_417154.1	16130582	7023	2795542	2796066	+	b2668	ygaP	COG607	P	
16759	NP_417155.1	16130583	7023	2796517	2796113	-	b2669	stpA	COG2916	R	
16760	NP_417156.1	16130584	7023	2797186	2797635	+	b2670	ygaW			
16761	NP_417157.1	16130585	7023	2798016	2797672	-	b2671	ygaC			
16762	NP_417158.3	49176257	7023	2798156	2798497	+	b2672	ygaM	COG4575	S	
16763	NP_417159.1	16130587	7023	2798745	2798990	+	b2673	nrdH	COG695	O	
16764	NP_417160.1	16130588	7023	2798987	2799397	+	b2674	nrdI	COG1780	F	
16765	NP_417161.1	16130589	7023	2799370	2801514	+	b2675	nrdE	COG209	F	1.17.4.1
16766	NP_417162.1	16130590	7023	2801524	2802483	+	b2676	nrdF	COG208	F	1.17.4.1
16767	NP_417163.1	16130591	7023	2802837	2804039	+	b2677	proV	COG4175	E	3.6.3.32
16768	NP_417164.1	16130592	7023	2804032	2805096	+	b2678	proW	COG4176	E	
16769	NP_417165.1	16130593	7023	2805154	2806146	+	b2679	proX	COG2113	E	
1936830			7023	2806338	2807515	+	b2681	ygaY			
16771	NP_417167.1	16130594	7023	2807639	2808376	+	b2682	ygaZ	COG1296	E	
16772	NP_417168.1	16130595	7023	2808366	2808701	+	b2683	ygaH			
16773	NP_417169.1	16130596	7023	2808792	2809322	+	b2684	mprA	COG1846	K	
16774	NP_417170.1	16130597	7023	2809449	2810621	+	b2685	emrA	COG1566	V	
16775	NP_417171.1	16130598	7023	2810638	2812176	+	b2686	emrB	COG2271	G	
16776	NP_417172.1	16130599	7023	2812755	2812240	-	b2687	luxS	COG1854	T	"4.4.1.21,3.13.1.-"
1936831			7023	2812824	2812901	+	b4442	micA			
16777	NP_417173.1	16130600	7023	2814461	2812905	-	b2688	gshA	COG2918	H	6.3.2.2
16778	NP_417174.1	16130601	7023	2814962	2814534	-	b2689	yqaA	COG1238	S	
16779	NP_417175.1	16130602	7023	2815525	2814959	-	b2690	yqaB	COG637	R	3.1.3.18
1936832			7023	2815882	2815806	-	b2691	argQ			
1936833			7023	2816157	2816081	-	b2692	argZ			
1936834			7023	2816296	2816220	-	b2693	argY			
1936835			7023	2816571	2816495	-	b2694	argV			
1936836			7023	2816667	2816575	-	b2695	serV			
16780	NP_417176.1	16130603	7023	2817168	2816983	-	b2696	csrA	COG1551	T	
16781	NP_417177.1	16130604	7023	2820033	2817403	-	b2697	alaS	COG13	J	6.1.1.7
16782	NP_417178.1	16130605	7023	2820661	2820161	-	b2698	recX	COG2137	R	
16783	NP_417179.1	16130606	7023	2821791	2820730	-	b2699	recA	COG468	L	
