locusId	orth511145.locusId
3476087	17945
3476088	17946
3476089	17947
3476090	17948
3476091	
3476092	17949
3476093	17950
3476094	17951
3476095	17952
3476096	1937184
3476097	17954
3476098	17955
3476099	
3476100	17956
3476101	17957
3476102	17958
3476103	17959
3476104	17960
3476105	17961
3476106	17962
3476107	17963
3476108	17964
3476109	17965
3476110	17966
3476111	
3476112	17967
3476113	17968
3476114	17969
3476115	17970
3476116	17971
3476117	17972
3476118	17973
3476119	17974
3476120	17975
3476121	
3476122	17976
3476123	
3476124	17977
3476125	17978
3476126	17979
3476127	17980
3476128	17981
3476129	17982
3476130	17983
3476131	
3476132	17984
3476133	17985
3476134	1937187
3476135	17988
3476136	17989
3476137	17990
3476138	17991
3476139	17992
3476140	17993
3476141	17994
3476142	17995
3476143	17996
3476144	17997
3476145	17998
3476146	17999
3476147	
3476148	18000
3476149	18001
3476150	18002
3476151	18003
3476152	18004
3476153	18005
3476154	18006
3476155	
3476156	
3476157	
3476158	
3476159	18007
3476160	18008
3476161	18009
3476162	
3476163	
3476164	
3476165	
3476166	
3476167	18012
3476168	18013
3476169	18014
3476170	18015
3476171	18016
3476172	18017
3476173	18018
3476174	18019
3476175	18020
3476176	
3476177	18021
3476178	18022
3476179	1937202
3476180	18024
3476181	18025
3476182	18026
3476183	18027
3476184	1937204
3476185	18029
3476186	18030
3476187	18031
3476188	18032
3476189	18033
3476190	18034
3476191	18035
3476192	18036
3476193	18037
3476194	18038
3476195	
3476196	
3476197	
3476198	
3476199	
3476200	18040
3476201	18041
3476202	18042
3476203	18043
3476204	
3476205	18044
3476206	
3476207	18046
3476208	18047
3476209	18048
3476210	18049
3476211	18050
3476212	18051
3476213	
3476214	
3476215	
3476216	18052
3476217	18053
3476218	18054
3476219	18055
3476220	18056
3476221	18057
3476222	3446236
3476223	18058
3476224	18059
3476225	18060
3476226	18061
3476227	18062
3476228	18063
3476229	18064
3476230	18065
3476231	
3476232	18067
3476233	18068
3476234	18069
3476235	18070
3476236	18071
3476237	18072
3476238	18073
3476239	18074
3476240	18075
3476241	18076
3476242	
3476243	18077
3476244	18079
3476245	18080
3476246	18081
3476247	18082
3476248	
3476249	
3476250	18084
3476251	18085
3476252	18086
3476253	18087
3476254	18088
3476255	18089
3476256	18090
3476257	18091
3476258	
3476259	18092
3476260	18093
3476261	
3476262	
3476263	18095
3476264	18096
3476265	
3476266	18097
3476267	18098
3476268	18099
3476269	18100
3476270	18101
3476271	18102
3476272	18103
3476273	18104
3476274	18105
3476275	18106
3476276	18107
3476277	18108
3476278	18109
3476279	18110
3476280	3446238
3476281	18111
3476282	
3476283	
3476284	
3476285	18120
3476286	18121
3476287	18122
3476288	18123
3476289	18124
3476290	1937224
3476291	18126
3476292	18127
3476293	18128
3476294	18129
3476295	18130
3476296	
3476297	
3476298	18134
3476299	18135
3476300	
3476301	
3476302	18138
3476303	18139
3476304	18140
3476305	18141
3476306	18142
3476307	18143
3476308	18144
3476309	
3476310	18145
3476311	18146
3476312	18147
3476313	18148
3476314	18149
3476315	18150
3476316	18151
3476317	18152
3476318	18153
3476319	18154
3476320	18155
3476321	1937228
3476322	18157
3476323	18158
3476324	18159
3476325	18160
3476326	18161
3476327	
3476328	18162
3476329	18163
3476330	18164
3476331	18165
3476332	18166
3476333	18168
3476334	18169
3476335	18170
3476336	18171
3476337	18172
3476338	
3476339	18173
3476340	18174
3476341	18175
3476342	1937234
3476343	1937235
3476344	18176
3476345	18177
3476346	18178
3476347	18179
3476348	18180
3476349	18181
3476350	18182
3476351	18183
3476352	18184
3476353	18187
3476354	18188
3476355	18189
3476356	18190
3476357	
3476358	
3476359	
3476360	18191
3476361	18192
3476362	18193
3476363	18194
3476364	18195
3476365	18196
3476366	18197
3476367	18198
3476368	18199
3476369	
3476370	18201
3476371	
3476372	
3476373	18203
3476374	18204
3476375	
3476376	
3476377	18206
3476378	18207
3476379	18208
3476380	18209
3476381	18210
3476382	18211
3476383	18212
3476384	18213
3476385	18214
3476386	18215
3476387	18216
3476388	18217
3476389	18218
3476390	18219
3476391	18220
3476392	18221
3476393	18222
3476394	18223
3476395	18224
3476396	
3476397	18226
3476398	18227
3476399	18228
3476400	
3476401	
3476402	
3476403	
3476404	
3476405	
3476406	
3476407	
3476408	18231
3476409	18232
3476410	18233
3476411	
3476412	
3476413	
3476414	
3476415	18234
3476416	18235
3476417	18236
3476418	18237
3476419	18238
3476420	18239
3476421	18241
3476422	18242
3476423	18243
3476424	
3476425	18244
3476426	18245
3476427	18246
3476428	18247
3476429	18249
3476430	18250
3476431	18251
3476432	
3476433	18252
3476434	1937256
3476435	18255
3476436	18256
3476437	18257
3476438	18258
3476439	18259
3476440	18260
3476441	
3476442	18262
3476443	
3476444	18263
3476445	18264
3476446	18265
3476447	18266
3476448	
3476449	18267
3476450	
3476451	18268
3476452	18269
3476453	18270
3476454	18271
3476455	
3476456	18273
3476457	18274
3476458	18276
3476459	18277
3476460	
3476461	
3476462	18279
3476463	18280
3476464	1937264
3476465	1937265
3476466	18283
3476467	18284
3476468	18285
3476469	18286
3476470	18287
3476471	18288
3476472	18289
3476473	18290
3476474	18291
3476475	18292
3476476	18293
3476477	18294
3476478	
3476479	
3476480	
3476481	
3476482	
3476483	
3476484	
3476485	
3476486	18333
3476487	18334
3476488	18335
3476489	
3476490	18336
3476491	18337
3476492	18338
3476493	18339
3476494	18340
3476495	18341
3476496	18342
3476497	18343
3476498	18344
3476499	18345
3476500	18346
3476501	18347
3476502	
3476503	18348
3476504	18349
3476505	
3476506	18350
3476507	18351
3476508	18352
3476509	18353
3476510	18354
3476511	18355
3476512	18356
3476513	18357
3476514	18358
3476515	18359
3476516	18360
3476517	18361
3476518	
3476519	
3476520	18364
3476521	18365
3476522	
3476523	18376
3476524	18377
3476525	18378
3476526	
3476527	
3476528	
3476529	
3476530	
3476531	
3476532	
3476533	
3476534	
3476535	
3476536	
3476537	18379
3476538	18380
3476539	1937304
3476540	
3476541	18382
3476542	18383
3476543	18384
3476544	18385
3476545	18386
3476546	18387
3476547	18388
3476548	
3476549	18389
3476550	18390
3476551	18391
3476552	1937310
3476553	
3476554	
3476555	
3476556	18392
3476557	18393
3476558	18394
3476559	18395
3476560	18396
3476561	18397
3476562	1937314
3476563	18398
3476564	1937315
3476565	18400
3476566	18401
3476567	18402
3476568	18403
3476569	18404
3476570	18405
3476571	
3476572	18407
3476573	18408
3476574	18409
3476575	18410
3476576	18411
3476577	
3476578	18412
3476579	18413
3476580	18414
3476581	18415
3476582	18416
3476583	18417
3476584	18418
3476585	18419
3476586	18420
3476587	18421
3476588	18422
3476589	18423
3476590	18424
