locusId	orth331112.locusId
18179	3476347
18180	3476348
18181	3476349
18182	3476350
18183	3476351
18184	3476352
18185	
18186	
18187	3476353
18188	3476354
18189	3476355
18190	3476356
1937241	
1937242	
1937243	
7497372	
18191	3476360
18192	3476361
18193	3476362
18194	3476363
18195	3476364
18196	3476365
18197	3476366
18198	3476367
18199	3476368
18200	
18201	3476370
18202	
18203	3476373
18204	3476374
18205	
18206	3476377
18207	3476378
18208	3476379
18209	3476380
18210	3476381
18211	3476382
18212	3476383
18213	3476384
18214	3476385
18215	3476386
18216	3476387
18217	3476388
18218	3476389
18219	3476390
18220	3476391
18221	3476392
18222	3476393
18223	3476394
18224	3476395
18225	
18226	3476397
18227	3476398
18228	3476399
18229	
18230	
18231	3476408
18232	3476409
18233	3476410
18234	3476415
18235	3476416
18236	3476417
18237	3476418
18238	3476419
18239	3476420
1937253	
18241	3476421
18242	3476422
18243	3476423
18244	3476425
18245	3476426
18246	3476427
18247	3476428
18249	3476429
18250	3476430
18251	3476431
18252	3476433
1937256	3476434
18255	3476435
18256	3476436
18257	3476437
18258	3476438
18259	3476439
18260	3476440
18261	
18262	3476442
18263	3476444
18264	3476445
18265	3476446
18266	3476447
18267	3476449
18268	3476451
18269	3476452
18270	3476453
18271	3476454
18273	3476456
18274	3476457
18276	3476458
18277	3476459
18278	
18279	3476462
18280	3476463
1937264	3476464
1937265	3476465
18283	3476466
18284	3476467
18285	3476468
18286	3476469
18287	3476470
18288	3476471
18289	3476472
18290	3476473
18291	3476474
18292	3476475
18293	3476476
18294	3476477
1937268	
18295	
18296	
18297	
1937269	
18301	
18302	
18303	
18304	
3446241	
18305	
18306	
3446243	
18308	
1937276	
18310	
18311	
18312	
18313	
18314	
18315	
18316	
18317	
18318	3474119
1937279	
18319	
18320	
18321	
18322	
18323	
18324	
18325	
18326	
3446244	
18327	
18328	
1937284	
18329	
3446246	
18330	
18331	
1937286	
3446248	
18332	
18333	3476486
18334	3476487
18335	3476488
18336	3476490
18337	3476491
18338	3476492
18339	3476493
18340	3476494
18341	3476495
18342	3476496
18343	3476497
18344	3476498
18345	3476499
18346	3476500
18347	3476501
18348	3476503
18349	3476504
18350	3476506
18351	3476507
18352	3476508
18353	3476509
18354	3476510
18355	3476511
18356	3476512
18357	3476513
18358	3476514
18359	3476515
18360	3476516
18361	3476517
18363	
18364	3476520
18365	3476521
18366	
1937299	
18369	
18370	
18371	
3446249	
18372	
18373	
18374	
18375	
18376	3476523
18377	3476524
18378	3476525
18379	3476537
18380	3476538
1937304	3476539
18382	3476541
18383	3476542
18384	3476543
18385	3476544
18386	3476545
18387	3476546
18388	3476547
18389	3476549
18390	3476550
18391	3476551
1937310	3476552
1937311	
1937312	
1937313	
18392	3476556
18393	3476557
18394	3476558
18395	3476559
18396	3476560
18397	3476561
1937314	3476562
18398	3476563
1937315	3476564
18400	3476565
18401	3476566
18402	3476567
18403	3476568
18404	3476569
18405	3476570
18406	
18407	3476572
18408	3476573
18409	3476574
18410	3476575
18411	3476576
18412	3476578
18413	3476579
18414	3476580
18415	3476581
18416	3476582
18417	3476583
18418	3476584
18419	3476585
18420	3476586
18421	3476587
18422	3476588
18423	3476589
18424	3476590
